B1311 O:  1x 1	0        - 1        	1        - 0        	4        - 2
B1312 O:  1x 1	0        - 1        	2        - 2        	4        - 1
B1313 O:  1x 1	1        - 0        	0        - 2        	0        - 3
B1314 O:  1x 1	0        - 0        	1        - 0        	4        - 2
B1315 O:  1x 1	0        - 0        	2        - 2        	4        - 1
B1316 O:  1x 1	1        - 0        	0        - 2        	4        - 1
B1317 O:  1x 1	0        - 2        	0        - 1        	4        - 1
B1318 O:  1x 1	3        - 1        	2        - 3        	0        - 0
B1319 O:  1x 1	0        - 1        	0        - 3        	3        - 0
B1320 O:  1x 1	2        - 1        	0        - 1        	4        - 2
B1321 O:  1x 1	0        - 0        	0        - 3        	3        - 0
B1322 O:  1x 1	1        - 0        	3        - 3        	2        - 0
B1323 O:  1x 1	4        - 2        	0        - 1        	1        - 0
B1324 O:  1x 1	3        - 0        	0        - 3        	1        - 0
B1325 O:  1x 1	1        - 2        	2        - 1        	4        - 0
B1326 O:  1x 1	1        - 0        	3        - 3        	0        - 1
B1327 O:  1x 1	0        - 0        	0        - 1        	4        - 2
B1328 O:  1x 1	3        - 1        	3        - 2        	2        - 1
B1329 O:  1x 1	0        - 1        	0        - 2        	2        - 3
B1330 O:  1x 1	0        - 0        	0        - 2        	2        - 3
B1331 O:  1x 1	3        - 1        	3        - 2        	0        - 0
B1332 O:  1x 1	4        - 1        	1        - 0        	1        - 0
B1333 O:  1x 1	2        - 0        	1        - 0        	4        - 1
B1334 O:  1x 1	1        - 0        	0        - 0        	4        - 2
B1335 O:  1x 1	2        - 0        	4        - 1        	1        - 1
B1336 O:  1x 1	0        - 1        	4        - 2        	1        - 1
B1337 O:  1x 1	0        - 0        	4        - 2        	1        - 1
B1338 O:  1x 1	2        - 1        	3        - 3        	0        - 0
B1339 O:  1x 1	1        - 0        	4        - 0        	1        - 0
B1340 O:  1x 1	4        - 2        	1        - 1        	0        - 1
B1341 O:  1x 1	0        - 0        	3        - 3        	2        - 1
B1342 O:  1x 1	4        - 1        	0        - 1        	1        - 0
B1343 O:  1x 1	2        - 0        	0        - 1        	4        - 1
B1344 O:  1x 1	0        - 1        	3        - 3        	0        - 0
B1345 O:  1x 1	1        - 1        	4        - 2        	0        - 0
B1346 O:  1x 1	3        - 2        	1        - 3        	1        - 0
B1347 O:  1x 1	0        - 0        	1        - 3        	1        - 3
B1348 O:  1x 1	1        - 1        	4        - 0        	0        - 1
B1349 O:  1x 1	2        - 1        	1        - 2        	4        - 0
B1350 O:  1x 1	1        - 2        	0        - 0        	4        - 0
B1351 O:  1x 1	0        - 1        	1        - 2        	4        - 0
B1352 O:  1x 1	0        - 0        	1        - 2        	4        - 0
B1353 O:  1x 1	3        - 1        	3        - 0        	0        - 0
B1354 O:  1x 1	2        - 1        	2        - 1        	4        - 0
B1355 O:  1x 1	3        - 0        	1        - 0        	3        - 0
B1356 O:  1x 1	1        - 0        	2        - 2        	4        - 1
B1357 O:  1x 1	0        - 4        	1        - 1        	0        - 0
B1358 O:  1x 1	3        - 1        	0        - 2        	3        - 1
B1359 O:  1x 1	3        - 2        	0        - 3        	1        - 1
B1360 O:  1x 1	0        - 1        	2        - 1        	4        - 0
B1361 O:  1x 1	0        - 0        	2        - 3        	3        - 1
B1362 O:  1x 1	0        - 0        	2        - 1        	4        - 0
B1363 O:  1x 1	1        - 0        	0        - 3        	3        - 0
B1364 O:  1x 1	4        - 0        	0        - 1        	1        - 0
B1365 O:  1x 1	2        - 0        	3        - 3        	1        - 1
B1366 O:  1x 1	3        - 3        	1        - 0        	0        - 0
B1367 O:  1x 1	1        - 1        	1        - 1        	5        - 0
B1368 O:  1x 1	1        - 0        	0        - 1        	4        - 2
B1369 O:  1x 1	3        - 1        	0        - 3        	0        - 0
B1370 O:  1x 1	0        - 0        	3        - 2        	3        - 1
B1371 O:  1x 1	0        - 0        	3        - 1        	3        - 0
B1372 O:  1x 1	4        - 1        	1        - 2        	1        - 1
B1373 O:  1x 1	0        - 0        	4        - 1        	1        - 0
B1374 O:  1x 1	4        - 0        	1        - 1        	2        - 0
B1375 O:  1x 1	1        - 0        	4        - 2        	1        - 1
B1376 O:  1x 1	0        - 0        	3        - 2        	0        - 2
B1377 O:  1x 1	1        - 2        	0        - 3        	0        - 2
B1378 O:  1x 1	1        - 2        	0        - 1        	4        - 0
B1379 O:  1x 1	2        - 1        	0        - 0        	4        - 0
B1380 O:  1x 1	1        - 0        	3        - 3        	2        - 1
B1381 O:  1x 1	1        - 1        	0        - 2        	4        - 0
B1382 O:  1x 1	1        - 0        	3        - 3        	0        - 0
B1383 O:  1x 1	0        - 1        	0        - 0        	4        - 0
B1384 O:  1x 1	3        - 0        	3        - 2        	1        - 1
B1385 O:  1x 1	0        - 0        	0        - 0        	4        - 0
B1386 O:  1x 1	2        - 4        	1        - 1        	0        - 0
B1387 O:  1x 1	0        - 3        	0        - 2        	0        - 0
B1388 O:  1x 1	3        - 1        	1        - 3        	2        - 0
B1389 O:  1x 1	1        - 0        	1        - 2        	4        - 0
B1390 O:  1x 1	0        - 1        	4        - 0        	1        - 1
B1391 O:  1x 1	4        - 2        	1        - 1        	0        - 0
B1392 O:  1x 1	4        - 0        	1        - 2        	1        - 1
B1393 O:  1x 1	2        - 1        	3        - 3        	1        - 0
B1394 O:  1x 1	0        - 2        	2        - 3        	0        - 1
B1395 O:  1x 1	0        - 1        	3        - 3        	1        - 0
B1396 O:  1x 1	1        - 0        	2        - 1        	4        - 0
B1397 O:  1x 1	1        - 1        	4        - 2        	1        - 0
B1398 O:  1x 1	2        - 1        	1        - 0        	4        - 0
B1399 O:  1x 1	0        - 0        	3        - 3        	1        - 0
B1400 O:  1x 1	1        - 1        	4        - 0        	0        - 0
B1401 O:  1x 1	0        - 1        	1        - 0        	4        - 0
B1402 O:  1x 1	3        - 0        	2        - 0        	1        - 2
B1403 O:  1x 1	2        - 1        	1        - 2        	4        - 1
B1404 O:  1x 1	4        - 0        	2        - 1        	1        - 1
B1405 O:  1x 1	0        - 0        	1        - 0        	4        - 0
B1406 O:  1x 1	0        - 1        	0        - 3        	3        - 1
B1407 O:  1x 1	0        - 0        	0        - 3        	3        - 1
B1408 O:  1x 1	1        - 1        	1        - 4        	2        - 0
B1409 O:  1x 1	2        - 1        	0        - 3        	0        - 2
B1410 O:  1x 1	0        - 1        	1        - 2        	4        - 1
B1411 O:  1x 1	0        - 0        	1        - 2        	4        - 1
B1412 O:  1x 1	2        - 1        	0        - 1        	4        - 0
B1413 O:  1x 1	2        - 0        	1        - 1        	4        - 0
B1414 O:  1x 1	4        - 1        	1        - 1        	0        - 0
B1415 O:  1x 1	1        - 1        	1        - 4        	0        - 1
B1416 O:  1x 1	1        - 0        	4        - 1        	1        - 0
B1417 O:  1x 1	0        - 1        	0        - 3        	0        - 2
B1418 O:  1x 1	0        - 0        	0        - 3        	0        - 2
B1419 O:  1x 1	0        - 1        	0        - 1        	4        - 0
B1420 O:  1x 1	0        - 0        	0        - 1        	4        - 0
B1421 O:  1x 1	3        - 1        	3        - 1        	0        - 0
B1422 O:  1x 1	0        - 1        	2        - 1        	4        - 1
B1423 O:  1x 1	1        - 1        	2        - 2        	4        - 0
B1424 O:  1x 1	2        - 0        	2        - 3        	0        - 1
B1425 O:  1x 1	0        - 0        	2        - 1        	4        - 1
B1426 O:  1x 1	1        - 0        	0        - 0        	4        - 0
B1427 O:  1x 1	4        - 0        	1        - 1        	0        - 0
B1428 O:  1x 1	2        - 2        	0        - 3        	1        - 2
B1429 O:  1x 1	1        - 1        	0        - 2        	4        - 1
B1430 O:  1x 1	1        - 0        	3        - 3        	1        - 0
B1431 O:  1x 1	3        - 2        	0        - 2        	0        - 0
B1432 O:  1x 1	0        - 1        	0        - 0        	4        - 1
B1433 O:  1x 1	0        - 0        	0        - 0        	4        - 1
B1434 O:  1x 1	1        - 0        	1        - 0        	4        - 0
B1435 O:  1x 1	0        - 2        	0        - 3        	0        - 1
B1436 O:  1x 1	1        - 1        	3        - 3        	0        - 1
B1437 O:  1x 1	1        - 0        	0        - 3        	3        - 1
B1438 O:  1x 1	3        - 1        	1        - 3        	0        - 0
B1439 O:  1x 1	0        - 2        	1        - 1        	4        - 1
B1440 O:  1x 1	1        - 0        	1        - 2        	4        - 1
B1441 O:  1x 1	4        - 0        	1        - 0        	1        - 1
B1442 O:  1x 1	0        - 0        	0        - 2        	3        - 2
B1443 O:  1x 1	1        - 0        	0        - 3        	0        - 2
B1444 O:  1x 1	1        - 0        	0        - 1        	4        - 0
B1445 O:  1x 1	3        - 1        	1        - 0        	3        - 0
B1446 O:  1x 1	4        - 0        	0        - 1        	1        - 1
B1447 O:  1x 1	0        - 1        	1        - 0        	4        - 1
B1448 O:  1x 1	0        - 0        	1        - 0        	4        - 1
B1449 O:  1x 1	2        - 0        	0        - 3        	0        - 1
B1450 O:  1x 1	0        - 0        	4        - 1        	1        - 1
B1451 O:  1x 1	2        - 0        	1        - 1        	4        - 1
B1452 O:  1x 1	0        - 0        	0        - 1        	0        - 3
B1453 O:  1x 1	0        - 1        	0        - 1        	4        - 1
B1454 O:  1x 1	0        - 0        	0        - 1        	4        - 1
B1455 O:  1x 1	2        - 2        	0        - 3        	0        - 1
B1456 O:  1x 1	1        - 1        	4        - 1        	0        - 0
B1457 O:  1x 1	2        - 2        	1        - 1        	4        - 1
B1458 O:  1x 1	1        - 1        	2        - 2        	4        - 1
B1459 O:  1x 1	1        - 1        	0        - 3        	3        - 0
B1460 O:  1x 1	3        - 1        	3        - 2        	1        - 1
B1461 O:  1x 1	1        - 1        	0        - 1        	4        - 2
B1462 O:  1x 1	0        - 0        	1        - 3        	0        - 2
B1463 O:  1x 1	0        - 0        	3        - 3        	1        - 1
B1464 O:  1x 1	0        - 0        	0        - 2        	1        - 3
B1465 O:  1x 1	3        - 0        	1        - 3        	1        - 1
B1466 O:  1x 1	1        - 1        	3        - 3        	0        - 0
B1467 O:  1x 1	3        - 1        	1        - 3        	1        - 0
B1468 O:  1x 1	1        - 1        	1        - 2        	4        - 0
B1469 O:  1x 1	1        - 0        	0        - 1        	4        - 1
B1470 O:  1x 1	0        - 0        	2        - 3        	1        - 2
B1471 O:  1x 1	0        - 0        	0        - 1        	2        - 3
B1472 O:  1x 1	1        - 0        	3        - 3        	1        - 1
B1473 O:  1x 1	2        - 1        	1        - 1        	4        - 0
B1474 O:  1x 1	0        - 1        	1        - 1        	4        - 0
B1475 O:  1x 1	1        - 1        	0        - 0        	4        - 0
B1476 O:  1x 1	0        - 0        	1        - 1        	4        - 0
B1477 O:  1x 1	3        - 1        	0        - 2        	2        - 0
B1478 O:  1x 1	0        - 0        	2        - 3        	0        - 1
B1479 O:  1x 1	1        - 1        	3        - 3        	1        - 0
B1480 O:  1x 1	0        - 0        	0        - 3        	1        - 2
B1481 O:  1x 1	1        - 1        	1        - 2        	4        - 1
B1482 O:  1x 1	1        - 1        	0        - 3        	0        - 2
B1483 O:  1x 1	1        - 1        	0        - 1        	4        - 0
B1484 O:  1x 1	1        - 0        	1        - 1        	4        - 0
B1485 O:  1x 1	4        - 0        	1        - 1        	1        - 1
B1486 O:  1x 1	0        - 0        	0        - 3        	2        - 0
B1487 O:  1x 1	0        - 1        	0        - 3        	0        - 1
B1488 O:  1x 1	0        - 0        	0        - 3        	0        - 1
B1489 O:  1x 1	1        - 0        	0        - 3        	1        - 2
B1490 O:  1x 1	0        - 0        	1        - 1        	4        - 1
B1491 O:  1x 1	3        - 1        	0        - 2        	0        - 0
B1492 O:  1x 1	0        - 0        	2        - 3        	2        - 1
B1493 O:  1x 1	1        - 0        	0        - 3        	0        - 1
B1494 O:  1x 1	0        - 0        	1        - 3        	1        - 2
B1495 O:  1x 1	0        - 0        	0        - 3        	2        - 1
B1496 O:  1x 1	0        - 1        	0        - 3        	0        - 0
B1497 O:  1x 1	0        - 0        	2        - 3        	1        - 0
Totalt antal spelad rader 1498. Missade 0 av 1498.
Insatser -	 enkronorsrader: 1498.0 kr	1 övriga 0.0 E	 Totalt: 1498.0 kr
Antal bonger: 1498
